gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MonthlyCharges,TotalCharges,InternetService,Contract,Churn
Male,0.7813632577240783,No,No,0.7368839373761362,Yes,-1.336216534516887,-2.40838611687324,Fiber optic,Month-to-month,1
Male,-3.3198753844455506,Yes,No,-0.11291950975380405,Yes,-7.041034552156972,3.0782951886292342,No,Two year,0
Female,-1.6801866182873764,Yes,Yes,-0.8823956340144565,No,-2.429106623941458,1.4033138545888142,DSL,Two year,1
Female,2.45622669274228,Yes,No,0.8556226432319349,No,2.1700222599475567,-0.0037937317088706513,No,Two year,1
Female,-2.2599253801944683,Yes,No,1.2311653587242501,Yes,-1.9550600330673948,-0.6305370413731397,No,Two year,0
Male,-0.30331235326349604,Yes,No,1.7054113035753435,No,-4.305436294690377,3.8199596277777954,Fiber optic,Two year,0
Female,-2.2480653219045017,Yes,No,1.5080439635348393,Yes,-2.8335936048757815,0.25377294524926675,DSL,One year,1
Female,-2.372909557739259,No,No,-0.5106829657630902,Yes,-4.655868049911664,-1.8949166524398993,DSL,Two year,1
Female,-3.3927260688762817,No,Yes,-2.9530529212906065,No,-9.559926913961409,1.1947176350724762,Fiber optic,Two year,0
Male,2.058102420312336,Yes,No,-2.581409194694672,No,1.1191316021350195,-1.3799726329491355,DSL,Two year,0
Female,0.9772670507858607,No,Yes,0.09378907391405078,Yes,3.4544506822774332,3.3702686639700548,No,Month-to-month,1
Female,-1.695783720611107,Yes,No,-0.5192806193376245,No,-2.9715950923252596,3.5032457306512916,DSL,One year,0
Female,-2.6745989918266253,Yes,No,0.11621713193685412,Yes,-3.484373088650469,-2.0259523424820127,Fiber optic,Two year,0
Female,-3.4834600570846064,Yes,No,-0.3123112958553653,Yes,-7.401904627469764,1.0875208614538472,Fiber optic,Two year,0
Female,-0.6277103534093309,Yes,No,1.7976351728805156,Yes,-4.826639838753119,0.47434517564425027,Fiber optic,Two year,1
Male,-2.6373968445359792,Yes,Yes,2.684569325333168,Yes,-3.858236707317769,-2.807675427864897,DSL,Month-to-month,0
Female,0.07387744491923698,No,Yes,0.5677497229462981,No,-3.3606491683926514,2.1513291531083816,Fiber optic,One year,0
Female,0.4317283880409186,Yes,No,-2.2884536696131708,Yes,-0.8829002920732357,-2.1821300630617895,DSL,Month-to-month,0
Male,-2.3309294367684705,No,Yes,0.2020601496950578,No,-4.678071036008997,0.8135901810021946,Fiber optic,Two year,0
Female,-0.42036955243411833,Yes,No,-1.7821916151615906,Yes,-4.694867716151865,2.0058430507509035,No,Month-to-month,0
Male,2.5086631472515535,No,No,2.2559794174727363,No,4.653792006769957,3.2573508150711596,No,Month-to-month,1
Male,2.8265433125261463,No,No,-3.7564930618276087,No,-0.05462916562502218,1.2965198746199853,DSL,Month-to-month,1
Female,1.3452995416614852,No,Yes,2.2861895207200407,No,1.6843220288592193,-1.5946667927925517,Fiber optic,Month-to-month,0
Female,-0.5638585955693367,No,No,-2.4032663154950145,No,-2.2367959318300237,-1.1476005958013125,No,One year,0
Female,-1.8239175376414187,No,Yes,-1.594881102022136,No,-0.8658692111183351,0.6912866026427025,DSL,Month-to-month,1
Female,-0.008585676637550832,No,No,1.1783496341231636,No,0.45712650593804594,2.44366099859478,Fiber optic,One year,0
Male,-0.6766231533467326,No,Yes,-2.150130455547838,No,-1.7254085973421793,-1.2910924266982087,DSL,Two year,0
Female,0.5500113859087582,No,Yes,3.0595524061433164,No,2.731057197281788,-2.6398075737305993,No,Month-to-month,1
Female,-1.0668220862552336,Yes,Yes,-0.6388625639667311,Yes,-3.02820418385344,1.981060015040816,Fiber optic,Month-to-month,1
Female,1.2900700858521557,Yes,No,3.261054099447044,No,0.8580064245150477,1.6231736113064783,No,Month-to-month,0
Female,0.30293397269188205,No,No,-0.5050478828658007,No,-2.7977976256267443,-2.916659175559576,No,One year,0
Female,-0.27908366700120046,Yes,Yes,-2.0800024268126034,No,-4.598012075209386,-1.5832352327411394,Fiber optic,One year,0
Male,0.5588719032094895,Yes,No,0.6924764522043362,Yes,-1.2627987988970153,-2.3644937928373624,DSL,Two year,1
Male,-2.7573281172655353,No,No,0.10410623780916628,No,-7.084266306295131,-3.7032423353520967,Fiber optic,Two year,1
Male,-0.7419789847688555,No,No,-1.4010565868577813,Yes,-1.834994651033221,0.45053216015445186,No,Two year,0
Female,2.6498334166694084,No,Yes,0.8101814807290172,No,1.2030910000964645,1.5903170386749363,DSL,Two year,1
Male,-1.852192166843842,No,Yes,1.1882422806244373,Yes,-4.703043588948808,4.122231976992229,DSL,Two year,0
Male,1.3044292845597067,No,No,-2.2974559625030615,Yes,-1.446489717743308,0.4075580871029685,Fiber optic,Two year,0
Female,0.7591833515206361,No,No,-4.175942669914276,No,-4.184816182260556,4.6453051392010725,No,Month-to-month,1
Female,-0.4141062593965912,No,No,2.8917836409581374,No,-1.8252366748225686,1.886926703893942,No,Month-to-month,0
Female,-0.4360680032149331,No,No,-1.2307794145890987,No,-0.9755275193470134,-0.14968204593446255,DSL,Month-to-month,0
Male,1.2932054531797434,Yes,No,-1.023417240466166,No,-2.2842803697480956,-2.3504020403769483,DSL,Two year,1
Female,1.1236497530925997,No,Yes,1.5584604291578543,No,2.651123048675814,-0.17677395978902588,Fiber optic,Two year,0
Male,-2.0400389952359745,Yes,No,1.2734017258251469,Yes,-1.1405034208000076,1.0658532554991536,Fiber optic,Two year,0
Female,-0.9293267888101269,No,No,-2.428005877106395,No,0.9683822604150111,2.175391866742472,DSL,Month-to-month,1
Male,-2.1819302948475414,Yes,Yes,3.9186496028011306,Yes,-2.413580794143496,-0.505095923247812,Fiber optic,Two year,1
Male,-2.190241089094294,Yes,Yes,-1.766250980691833,No,-0.899914830057582,0.5166653946264762,No,One year,1
Female,-1.5640215942896254,Yes,Yes,-0.7169063353751981,Yes,-2.912584435155487,-4.1178672537632846,No,One year,1
Male,-1.5391112061865901,Yes,Yes,-0.5347953842217497,Yes,-0.4102487531448032,-0.30258883413610516,No,Month-to-month,0
Female,-0.3547824524326342,No,No,2.278990427602997,Yes,-1.5007572034737235,-1.6615288258368386,DSL,Two year,1
Female,-3.630220134013809,No,No,-0.9464585211815768,Yes,-6.474345034271319,0.8037125306124585,No,Month-to-month,0
Female,-0.029418257346214505,No,No,-2.3549428687560123,Yes,-7.685067129106552,1.749378306912055,Fiber optic,One year,0
Male,0.7157321853037555,Yes,Yes,3.5060972540201165,Yes,3.3352385683265697,0.5865073010228015,No,One year,0
Female,-3.386027483633139,No,Yes,-1.123813680847277,Yes,-6.0718101263047375,2.1776357942099582,No,Month-to-month,0
Female,-0.7209011123580711,No,Yes,-2.2579024301045707,No,-4.868109621861862,-1.3062606483196062,No,Two year,0
Female,2.365273550796326,Yes,No,0.5134484253533591,No,0.6690639348462596,0.8637337609696416,Fiber optic,One year,1
Male,-0.7853278734193454,No,Yes,0.79034085972538,No,-2.3784757604487115,2.131338679620807,Fiber optic,One year,0
Female,-0.16995287688841654,Yes,No,3.1384010715438255,Yes,2.054869866867912,-0.8600587057888163,Fiber optic,Two year,0
Female,0.36160364707763515,No,Yes,0.18991473650524182,Yes,-0.5501021021703157,0.790645486556115,No,One year,1
Male,1.9594467461439513,Yes,Yes,-3.1832986506321315,Yes,-4.880683010817634,-0.7279441454547315,Fiber optic,Two year,0
Male,2.0157852129357616,Yes,No,0.030420836170448884,No,1.4773919469580503,-1.0079065725154288,Fiber optic,Two year,1
Male,0.13853342139429303,No,No,-0.6490633716699359,Yes,-1.2325168235871367,0.013912651027616074,No,Month-to-month,1
Female,-2.062218909123039,Yes,No,-1.9685412692591768,No,-5.1840083420901495,0.27233740451431787,No,Two year,1
Male,0.09874793302495233,No,Yes,0.7514787772834471,No,-2.545834655924905,1.5623191541828487,DSL,Two year,0
Male,-2.4633690021808743,Yes,No,0.2852009857450295,No,-0.3919043708026611,2.807185477261906,DSL,One year,1
Female,0.7330302516922804,No,No,1.6989778744615465,No,1.5084701953114699,-0.13615561203408855,Fiber optic,Two year,1
Female,-1.3703181749162494,No,Yes,0.5282743159110437,No,-1.7805468430814644,-1.5566584583787633,DSL,One year,0
Male,-0.5519305942129271,Yes,Yes,2.520775368730559,Yes,-2.484320475724388,3.4163246903528472,No,Month-to-month,0
Female,0.7338488898146895,No,No,-1.409256195800484,No,-1.11333894445137,-0.48814164948592054,DSL,Two year,1
Female,-4.677302319418095,No,Yes,-0.8966519309718026,Yes,-10.063759658277352,2.6770322157678113,DSL,One year,0
Male,-0.30709784657660266,No,Yes,1.6067512384245446,Yes,-1.9216921855161722,0.6269665835849181,DSL,Month-to-month,0
Female,-2.5443283538982993,Yes,No,-0.12060629192788863,No,-2.9643946932308793,-1.9190430229876516,Fiber optic,Month-to-month,0
Male,0.6199597067529332,Yes,No,3.072859846308583,No,1.7641500497380338,0.4409300793482738,DSL,Two year,0
Female,1.1104257106235678,No,No,-2.170668735148023,No,-1.8613650738190448,1.7965339745513957,Fiber optic,Two year,0
Female,0.12817089469256837,No,Yes,1.2347111940558855,No,-2.720940454211207,0.11308354395368503,Fiber optic,Month-to-month,0
Male,-1.5767430904521995,Yes,Yes,0.5059437298016154,No,-2.437567440276317,0.24444825804714498,Fiber optic,Month-to-month,0
Female,1.3888717094292202,No,Yes,4.028273225272192,Yes,3.202740679307274,1.9678501141278884,Fiber optic,One year,0
Female,-1.6873074237155126,No,No,-1.4960437309534735,Yes,-5.482586645780923,-2.2558697447924616,DSL,Month-to-month,1
Female,-1.947404575914438,Yes,No,0.807619614134228,No,-1.642515897156023,-0.672002600789257,DSL,Two year,1
Male,1.7735531157553015,No,Yes,2.801067578996438,No,5.094149011470928,-3.0929098405279727,No,Month-to-month,1
Female,-0.6150753012430339,No,Yes,0.32088685751139534,No,-1.7320873214342853,-3.743998497256364,DSL,Two year,1
Male,-5.8846189712966295,No,Yes,0.48479864015178964,Yes,-4.696102345172936,-5.6194320826100705,No,One year,0
Male,-0.4093330394115795,Yes,Yes,1.319205541262127,No,-4.148404590172218,1.8809260838362865,No,Two year,0
Male,2.691929333224763,No,Yes,0.4011812698915562,No,3.481332813830932,0.026216860909733963,No,Month-to-month,1
Female,-1.6843671815836156,No,Yes,-1.1405702223472782,No,-2.070995506222639,-1.557596012405531,No,Month-to-month,0
Male,-2.1382145445364755,Yes,Yes,1.5597363207733717,No,-3.0734014998989005,2.1736391606711543,No,Month-to-month,0
Male,-0.16096177678395995,Yes,No,1.9202408950747252,No,0.9115174341957634,-3.920455201833278,DSL,Two year,1
Male,-2.8478964329188337,Yes,No,-0.4841399735491412,No,-3.261965146592917,-1.8513575070255852,No,Month-to-month,0
Female,0.5006481542143018,No,Yes,-2.3499864733266054,Yes,-6.706658609616981,-0.8248280734655602,DSL,Two year,1
Male,-1.2873431266711701,Yes,No,-0.6241920341254663,No,-5.904945408097298,-0.11854939188958047,Fiber optic,Two year,0
Male,0.7734776006750397,No,No,3.3624204214110027,Yes,2.384929329711184,-0.8900070207414872,No,Two year,0
Female,-0.3162973234844051,Yes,No,0.7664794385625582,No,-0.2943588936099864,-0.9124339521308615,Fiber optic,Two year,0
Female,3.8232171770506027,No,Yes,-0.4161831927637718,Yes,2.1147113470244245,0.6405669541547496,DSL,One year,1
Female,1.9459200465205138,No,Yes,4.422743136035576,Yes,4.13084155552523,-0.7274161907054191,Fiber optic,Two year,0
Female,1.971094250836984,No,Yes,4.332453465950526,No,2.8678295471411337,0.6767995608429924,DSL,Month-to-month,0
Male,-2.8541474659018675,Yes,No,-0.4826758565303,Yes,-5.2472582200490105,2.418237274517507,DSL,One year,0
Male,1.147395297864065,Yes,Yes,-2.287040643643866,No,0.1925106419734169,2.4654090896226717,DSL,Two year,1
Male,-2.3738571038048093,No,Yes,-0.5765747545748512,No,-5.024871245346068,-2.265744619448337,DSL,One year,0
Male,0.2170103688698839,Yes,No,0.975306686889155,Yes,-1.012256106438077,1.4366193644582363,DSL,Two year,0
Male,-0.6765451605996481,No,No,-0.09233393821181979,No,-2.9765194455072264,2.7506046975081127,Fiber optic,Two year,0
Female,1.5842223602468182,No,Yes,2.681701903358171,No,2.4358230869253803,-1.255432330070033,DSL,Two year,1
Male,-0.738941569678507,Yes,Yes,-2.2819365864743744,Yes,-3.01327219102789,0.919909044212655,DSL,One year,0
Male,1.4062250812341461,Yes,No,-1.39899464205353,No,0.022372381987676677,-0.37632010850983966,No,One year,1
Female,-2.4244057409822357,Yes,Yes,-1.129121885417626,Yes,-2.5245637041835036,-2.8035818083805233,No,Two year,0
Male,1.4708035225247733,Yes,Yes,3.4203658377049635,Yes,6.614284741640381,-0.6285861594253436,Fiber optic,Month-to-month,1
Female,1.402371909538982,Yes,No,2.54426838693872,No,2.9112382357276454,2.3331946472364025,No,One year,0
Male,-1.1134140497518692,No,Yes,-0.6591124601552042,Yes,-2.6574968745084244,-2.4792545273057325,Fiber optic,One year,0
Male,0.8664433760612174,No,No,0.8945181711742808,Yes,-1.6335499136034435,2.247582006594835,Fiber optic,Two year,0
Male,-1.1178450570920173,No,Yes,-3.174858305615946,No,-4.058108126999499,-1.1801123559860216,Fiber optic,Two year,0
Male,1.6962539707037827,Yes,Yes,-4.767759594424893,No,-2.1702474667434704,1.987506266640089,Fiber optic,One year,0
Male,1.3903368018489113,Yes,Yes,0.8895722909694617,Yes,0.2907767439846723,-1.9489648172423413,DSL,One year,1
Male,2.4759243035635663,Yes,No,-0.6888603233424444,Yes,0.559241402075101,1.0800488168957383,DSL,Month-to-month,1
Male,-1.5130530280978403,No,Yes,-0.7610428329194989,Yes,-4.449168412291414,0.1478482217650341,Fiber optic,Month-to-month,0
Male,-0.1648459734467056,No,Yes,1.0566893062292548,Yes,-1.4197475897536929,1.2980134046794554,DSL,Month-to-month,1
Female,-1.1710200365959267,Yes,No,-1.5220103549238035,Yes,-3.7858862874540344,-0.11594330539737818,Fiber optic,Two year,0
Male,-1.6200652743746287,No,Yes,-1.358863417559907,No,-6.487930137204924,-2.3228548650548966,DSL,Month-to-month,0
Female,-0.5791770198975555,Yes,Yes,-1.616310377484921,Yes,-2.502122276972887,0.4066370719219179,DSL,Month-to-month,0
Male,-1.5431087902216385,Yes,Yes,2.9411582797606823,No,-0.6478869157060946,-3.3200618783181435,No,Month-to-month,1
Male,-0.4808078142350851,Yes,Yes,0.9427462212414142,Yes,2.2290642465021913,2.111791444730135,DSL,Two year,1
Male,-0.6618382509868972,Yes,Yes,1.0012898156515055,Yes,-1.7287766322696707,1.5564566315004569,No,Month-to-month,0
Male,1.7178392215635903,No,No,2.0003624267345197,Yes,4.428212248895765,-2.0380577926576118,DSL,Month-to-month,1
Male,-2.939301033852943,Yes,Yes,2.8927496524389147,No,-2.653833562435451,-4.928833188395457,Fiber optic,Month-to-month,0
Male,-0.536006836101744,Yes,Yes,2.572457793355732,No,1.5094480735268967,-0.7684085207020841,No,Month-to-month,0
Male,2.394318239615203,Yes,No,-3.262895018584674,No,0.07677309978265305,-0.31780594072478885,Fiber optic,Two year,0
Male,-1.1686832017503026,Yes,No,-1.7110240776017458,Yes,-3.3606364718210733,-1.034716405012143,No,Two year,0
Female,0.8871840183660928,No,No,2.290712202646139,No,-0.29327714951259903,1.2107181183586682,DSL,One year,0
Male,-0.9755545362518244,Yes,Yes,-2.8664781504472945,Yes,-1.4292603576878564,-2.9748802120258735,DSL,One year,0
Male,-1.504700214607018,No,Yes,0.3831389192718331,No,-3.031489676913134,0.5794248208969566,DSL,Month-to-month,0
Male,0.6046538063692035,No,Yes,0.7687290686854861,Yes,2.0187210998053637,-3.3311985504425254,Fiber optic,Month-to-month,1
Female,-2.553954645575149,Yes,Yes,0.11236008368418149,No,-5.053178878550728,0.9393601039489267,DSL,Month-to-month,0
Male,0.955822668135591,Yes,Yes,-1.5499613045084955,No,1.1062977560723868,-0.24092170923600853,DSL,Two year,1
Male,-1.1790144932383846,Yes,No,-2.8490400782298977,Yes,-2.5140655706804056,-2.3334536427107446,Fiber optic,Month-to-month,0
Female,-3.2306377251284624,Yes,No,-0.691785395855159,Yes,-5.483205159775544,1.1957360713346532,No,Month-to-month,0
Female,-3.90667857062347,Yes,Yes,-1.3185785714054346,No,-5.7868462083213625,2.017953234623577,Fiber optic,Two year,0
Male,-1.045674871576493,Yes,No,1.4224717443857884,No,-1.7018570891260651,0.29412603668934245,DSL,Month-to-month,1
Female,-3.4364694358883834,No,Yes,-0.014414313492917774,No,-6.803105174440937,1.1145797517357479,DSL,Two year,0
Male,-0.7192665270204317,Yes,No,0.10587096107063543,Yes,0.5588325620031345,-1.3906091630520812,No,One year,0
Female,0.5831117328726052,No,No,1.6871050899282876,No,0.6918434155929803,3.7554328666392003,DSL,Month-to-month,0
Male,-1.9426204569999979,No,Yes,-0.7624714202466414,No,-4.070845517782422,-1.147756124945746,No,Month-to-month,0
Female,-0.09456593097044541,Yes,No,0.3337285582555425,Yes,-2.5894792341572312,0.5120203753465555,DSL,One year,1
Female,1.7710701150489316,No,No,-2.7621493137063284,Yes,-0.3784017135397492,1.6172824811729014,No,Two year,0
Female,1.223125589335904,No,Yes,3.946965455602926,No,2.9295942757720934,1.3485245120056484,No,Two year,1
Female,-2.3841132845088593,No,Yes,-0.3713514546414084,No,-3.924366994266404,-1.9265424701086977,DSL,One year,0
Male,-1.9935880286851664,Yes,Yes,1.3258258312345705,Yes,-4.907426602632064,0.7911152063757353,Fiber optic,Two year,0
Male,1.0580318877497459,Yes,No,3.369027692787606,Yes,2.3892121171995435,-0.566318787065683,DSL,Month-to-month,0
Female,-0.6410715239462754,Yes,Yes,0.6239482830656927,Yes,-3.607758101425907,2.3468557421490734,No,One year,0
Male,-2.1720322448101945,Yes,Yes,-1.5533000922307605,No,-3.7100628658512,-2.5838779142263766,No,One year,0
Female,-0.6697721982137808,No,Yes,2.863176501148457,Yes,-0.3516862593192153,-1.1242989489080584,No,Two year,1
Male,0.014943167595271811,No,No,1.7844773614819864,No,-2.2276784701663352,2.189908677521587,No,Two year,0
Male,0.5447435187652123,Yes,Yes,2.3608746663445084,No,0.771378825224376,1.7900108075788113,No,One year,0
Female,0.4458508541172408,Yes,No,-1.6360186204446134,No,2.3801812127165536,3.736473142547631,Fiber optic,Two year,1
Female,-3.1764343122168905,No,Yes,-0.744396910737239,No,-2.6479854946925876,-5.431214282553868,Fiber optic,Two year,0
Female,-0.36537271247407976,Yes,No,2.3902744804056626,No,-1.125526888223394,2.4735059358360134,DSL,Month-to-month,0
Female,-1.5306749151159296,No,Yes,-0.8547383108640328,Yes,-3.846870377510951,-0.18769847319115862,DSL,Month-to-month,0
Male,-2.8243752742643498,No,Yes,-0.6583242907863744,No,-6.899675337003327,3.2077637055550703,DSL,Two year,0
Male,-0.8252524610872684,No,No,0.8651283527376963,Yes,-1.5726505352534252,-0.47546006755560155,DSL,Two year,0
Male,-2.1111431974385026,Yes,Yes,-0.6022092201450433,No,-5.1020395620807655,-0.9717447216642681,DSL,One year,0
Male,-0.2567240590836024,Yes,No,0.6792464419707303,No,-4.293076590961907,-2.6404436354951715,No,Month-to-month,1
Male,-3.5920183226142974,No,Yes,-1.0384650684358117,No,-5.197755023321053,-1.7004522147987642,Fiber optic,Two year,0
Male,-1.7303020850865065,No,No,1.2319053140426242,Yes,-1.7373210325074273,-0.7447855244308883,DSL,One year,0
Female,-1.6057841133983841,No,No,-1.578031734204428,No,-2.743816881649336,-2.031355837961134,No,Month-to-month,0
Male,-1.7066466873530026,No,Yes,-1.0122386470757339,Yes,-4.43875391657451,-2.5910113831646324,No,Two year,0
Female,-0.07823964807416695,Yes,No,-0.32687018010548086,Yes,-4.55823976835177,0.7106352632059485,No,Month-to-month,0
Female,-0.31721574649472306,No,No,-2.7606345283764533,No,-2.0448579956750876,1.7627799003303353,Fiber optic,One year,1
Male,-2.700295917048419,No,Yes,0.15176545292530275,Yes,-2.9880909895996237,-1.4336827526496267,Fiber optic,Two year,0
Female,-2.780236845739406,No,No,-0.5753784207888282,Yes,-3.767092318224531,2.4346108657134184,No,One year,1
Female,-0.005795318142072348,No,No,-1.0612539764005995,Yes,-0.7182760609543432,-1.6901156586431056,No,Month-to-month,0
